seed,map_hash,outcome,time_s,cumulative_turn_deg,steering_tv_per_s,yaw_reversals,peak_yaw_deg_s,peak_yaw_accel_deg_s2,min_circle_clearance_m,compute_s
2084,0ac8c3920dfc2f70,success,48.88,495.738078831564,0.2508104294111705,12,49.050058886115224,258.6544016033614,-0.15791091918945313,1.7851420679980947
2085,7d61d25790fb68c0,success,49.56,551.1727937649915,0.24968213428043376,13,46.87642199618736,197.00784181865006,-0.2580290985107422,1.6467985660019622
2086,4d81986cf969cda6,success,45.56,251.24342007768007,0.13322771320514432,10,42.61174230786094,208.40226915455168,-0.1802693176269531,1.4264530979999108
2087,c7299ae8b6dbd197,success,53.96,410.1578348362671,0.20716303588064447,15,49.082107601404076,262.4393047373873,-0.11613311767578124,1.7760566399992967
2088,d518803cb039d061,success,47.12,289.30644620650827,0.17884486743860922,15,29.39650287540712,153.78454297170876,-0.08789398193359375,1.7095252769977378
2089,d72795a1f56372da,success,52.96,526.8753637975905,0.26596597602641564,14,60.65011673689487,279.5071690469235,-0.2947794342041016,1.8074317539976619
2090,31a16d6807cb3bb8,success,48.04,419.3753913952389,0.16284877958581112,13,26.805707392896934,129.58180041494614,-0.10307609558105468,1.708950301999721
2091,d9782a03567ed19d,success,51.08,484.6479637130803,0.23020249897192585,10,65.659562360991,242.97982874562928,-0.03958816528320312,2.191539458999614
2092,07a05143ba1b6997,success,46.24,304.85694812949356,0.1391316095524577,8,30.08327958622734,205.25460131406052,-0.17204612731933594,1.6843384409985447
2093,f94bee32a049ed56,success,47.84,412.5253373798102,0.1714686039262093,19,30.693056498539686,115.01850531075232,-0.07268417358398438,1.7664036639980623
2094,974e4b10326af670,success,48.56,417.64591704022,0.20600005230963034,13,58.49062612991229,285.14155669200034,-0.14516204833984375,1.707150638998428
2095,3376f9a3a65e63b8,success,49.88,449.252299409988,0.19897694385602305,16,30.96691985783046,155.71324541431943,-0.15492538452148438,2.331556258999626
2096,6cfc75866f591698,success,45.72,369.6777902424487,0.1628012639614619,15,29.757660545892115,92.52298941522253,-0.0765228271484375,1.4106145619989547
2097,d696433efb43ef84,success,50.4,431.5188881829683,0.20888247246769007,16,54.009528846740366,246.7978181027714,-0.3045896911621094,1.7114506479992997
2098,ec8c882b49a6de4f,success,47.84,417.7621993848326,0.1846323552522746,11,47.636759264086386,214.0783767182846,-0.0944451904296875,1.4560736990024452
2099,08437a55383e85cd,success,45.800000000000004,280.38153115903526,0.12796126888641948,14,31.893586594164276,157.00707542228102,-0.08704071044921875,1.5682645769993542
2100,7163b4f97f11d976,success,49.28,386.596621825162,0.16436703615011525,13,31.43762183414935,148.58920130669298,-0.15867218017578125,1.5621219849999761
