timestamp,state,speed_target_mps,speed_mps,yaw_rate_rads,mid_pwm,delta_pwm_cmd,delta_pwm_safe,left_pwm,right_pwm,speed_idx,repeat_idx,"note_rule:+Δ=좌회전,-Δ=우회전,PWM낮을수록전진(1100~1500)"
1755197833.261740466,SETTLE,0.700,1.067,-0.02735,1362,0,0,1362,1362,0,0
1755197833.311840751,SETTLE,0.700,1.067,-0.03077,1364,0,0,1364,1364,0,0
1755197833.361433894,SETTLE,0.700,1.067,-0.02707,1367,0,0,1367,1367,0,0
1755197833.411558307,SETTLE,0.700,1.054,-0.03259,1370,0,0,1370,1370,0,0
1755197833.461925571,SETTLE,0.700,1.054,-0.02035,1372,0,0,1372,1372,0,0
1755197833.512042880,SETTLE,0.700,1.054,-0.03691,1374,0,0,1374,1374,0,0
1755197833.562096380,SETTLE,0.700,1.054,-0.03494,1377,0,0,1377,1377,0,0
1755197833.611782516,SETTLE,0.700,1.016,-0.05681,1380,0,0,1380,1380,0,0
1755197833.661466156,SETTLE,0.700,1.016,-0.05704,1382,0,0,1382,1382,0,0
1755197833.711562728,SETTLE,0.700,1.016,-0.06213,1384,0,0,1384,1384,0,0
1755197833.762065418,SETTLE,0.700,1.016,-0.04299,1387,0,0,1387,1387,0,0
1755197833.811815779,SETTLE,0.700,0.992,-0.05288,1390,0,0,1390,1390,0,0
1755197833.920776716,SETTLE,0.700,0.992,-0.03693,1392,0,0,1392,1392,0,0
1755197833.961983960,SETTLE,0.700,0.992,-0.04958,1394,0,0,1394,1394,0,0
1755197834.011581390,SETTLE,0.700,0.964,-0.04632,1397,0,0,1397,1397,0,0
1755197834.062101937,SETTLE,0.700,0.964,-0.03555,1400,0,0,1400,1400,0,0
1755197834.111755400,SETTLE,0.700,0.964,-0.03637,1402,0,0,1402,1402,0,0
1755197834.162562702,SETTLE,0.700,0.964,-0.03602,1404,0,0,1404,1404,0,0
1755197834.211648318,SETTLE,0.700,0.933,-0.04875,1407,0,0,1407,1407,0,0
1755197834.261827132,SETTLE,0.700,0.933,-0.06585,1410,0,0,1410,1410,0,0
1755197834.312054330,SETTLE,0.700,0.933,-0.07058,1412,0,0,1412,1412,0,0
1755197834.361902612,SETTLE,0.700,0.933,-0.06765,1414,0,0,1414,1414,0,0
1755197834.411618476,SETTLE,0.700,0.901,-0.05503,1417,0,0,1417,1417,0,0
1755197834.461800106,SETTLE,0.700,0.901,-0.04636,1420,0,0,1420,1420,0,0
1755197834.511728932,SETTLE,0.700,0.901,-0.02784,1422,0,0,1422,1422,0,0
1755197834.561543550,SETTLE,0.700,0.901,-0.01709,1424,0,0,1424,1424,0,0
1755197834.612179617,SETTLE,0.700,0.857,-0.02393,1427,0,0,1427,1427,0,0
1755197834.661904185,SETTLE,0.700,0.857,-0.02906,1430,0,0,1430,1430,0,0
1755197834.711901269,SETTLE,0.700,0.857,-0.02737,1432,0,0,1432,1432,0,0
1755197834.762186164,SETTLE,0.700,0.857,-0.03238,1434,0,0,1434,1434,0,0
1755197834.812088175,SETTLE,0.700,0.808,-0.02428,1434,0,0,1434,1434,0,0
1755197834.861614692,SETTLE,0.700,0.808,-0.02147,1434,0,0,1434,1434,0,0
1755197834.911554655,SETTLE,0.700,0.808,-0.01126,1434,0,0,1434,1434,0,0
1755197834.961632860,SETTLE,0.700,0.808,-0.01300,1434,0,0,1434,1434,0,0
1755197835.011416596,STEP_POS,0.700,0.776,-0.02016,1432,0,0,1432,1432,0,0
1755197835.061643347,STEP_POS,0.700,0.776,-0.02023,1429,100,71,1500,1358,0,0
1755197835.111976115,STEP_POS,0.700,0.776,-0.04749,1427,100,73,1500,1354,0,0
1755197835.161532265,STEP_POS,0.700,0.776,-0.07751,1425,100,75,1500,1350,0,0
1755197835.211549477,STEP_POS,0.700,0.726,-0.10505,1422,100,78,1500,1344,0,0
1755197835.261844068,STEP_POS,0.700,0.726,-0.13390,1420,100,80,1500,1340,0,0
1755197835.311577404,STEP_POS,0.700,0.726,-0.14980,1418,100,82,1500,1336,0,0
1755197835.361777370,STEP_POS,0.700,0.726,-0.16897,1415,100,85,1500,1330,0,0
1755197835.411457234,STEP_POS,0.700,0.709,-0.20548,1412,100,88,1500,1324,0,0
1755197835.461484366,STEP_POS,0.700,0.709,-0.22112,1410,100,90,1500,1320,0,0
1755197835.511854766,STEP_POS,0.700,0.709,-0.25707,1408,100,92,1500,1316,0,0
1755197835.561551366,STEP_POS,0.700,0.709,-0.27403,1405,100,95,1500,1310,0,0
1755197835.611561506,STEP_POS,0.700,0.704,-0.29990,1402,100,98,1500,1304,0,0
1755197835.661649694,STEP_POS,0.700,0.704,-0.30412,1400,100,100,1500,1300,0,0
1755197835.712269026,STEP_POS,0.700,0.704,-0.33030,1398,100,100,1498,1298,0,0
1755197835.761600885,STEP_POS,0.700,0.704,-0.34519,1395,100,100,1495,1295,0,0
1755197835.811561168,STEP_POS,0.700,0.695,-0.34819,1392,100,100,1492,1292,0,0
1755197835.861701070,STEP_POS,0.700,0.695,-0.35818,1390,100,100,1490,1290,0,0
1755197835.911503015,STEP_POS,0.700,0.695,-0.38336,1388,100,100,1488,1288,0,0
1755197835.961679204,STEP_POS,0.700,0.695,-0.39284,1385,100,100,1485,1285,0,0
1755197836.011569215,STEP_POS,0.700,0.707,-0.40890,1382,100,100,1482,1282,0,0
1755197836.061705916,STEP_POS,0.700,0.707,-0.42321,1380,100,100,1480,1280,0,0
1755197836.111454868,STEP_POS,0.700,0.707,-0.42747,1378,100,100,1478,1278,0,0
1755197836.161572082,STEP_POS,0.700,0.707,-0.41104,1375,100,100,1475,1275,0,0
1755197836.211605710,STEP_POS,0.700,0.724,-0.40808,1372,100,100,1472,1272,0,0
1755197836.261582441,STEP_POS,0.700,0.724,-0.39701,1370,100,100,1470,1270,0,0
1755197836.311788839,STEP_POS,0.700,0.724,-0.39050,1368,100,100,1468,1268,0,0
1755197836.361477279,STEP_POS,0.700,0.724,-0.38942,1365,100,100,1465,1265,0,0
1755197836.411491483,STEP_POS,0.700,0.751,-0.38416,1362,100,100,1462,1262,0,0
1755197836.461802586,STEP_POS,0.700,0.751,-0.40935,1360,100,100,1460,1260,0,0
1755197836.511662868,STEP_POS,0.700,0.751,-0.42556,1358,100,100,1458,1258,0,0
1755197836.561782833,STEP_POS,0.700,0.751,-0.43108,1355,100,100,1455,1255,0,0
